Date,always_up_gross,always_up_net,persistence_gross,persistence_net,logreg_gross,logreg_net,gbm_gross,gbm_net
2018-02-16,1.0097853649054003,1.0097853649054003,1.0686261003098452,1.061187065121589,0.9902362490784746,0.9843221868149296,0.9445473748354869,0.9375084198717591
2018-02-20,1.0047621816042838,1.0047621816042838,1.0686261003098452,1.060656471589028,0.985310312970263,0.9794256702446082,0.9398487183038273,0.9328447786634148
2018-02-21,1.006064474015297,1.006064474015297,1.0686261003098452,1.060656471589028,0.9865873934242919,0.9806951234952019,0.9410668750734157,0.9340538574863926
2018-02-22,1.0221010106314232,1.0221010106314232,1.0856598610967372,1.0770328692968332,0.9865873934242919,0.9802047759334543,0.9560673584322076,0.9489425542587095
2018-02-23,1.0339694096440402,1.0339694096440402,1.0982662906858425,1.0895391242653336,0.9865873934242919,0.9802047759334543,0.9560673584322076,0.9484680829815803
2018-02-26,1.0210586852227075,1.0210586852227075,1.0845527191932722,1.0759345250881756,0.9865873934242919,0.9802047759334543,0.944129362899826,0.9361507422411973
2018-02-27,1.0107154906253133,1.0107154906253133,1.0845527191932722,1.0753965578256315,0.9865873934242919,0.9802047759334543,0.944129362899826,0.9356826668700767
2018-02-28,0.996018818765558,0.996018818765558,1.0845527191932722,1.0753965578256315,0.9722415648339361,0.9654616536987785,0.944129362899826,0.9356826668700767
2018-03-01,1.0011533610661663,1.0011533610661663,1.0845527191932722,1.0753965578256315,0.9772535338319079,0.9704386718104197,0.9489964116540489,0.9400383310191431
2018-03-02,1.012724414736354,1.012724414736354,1.0970876795799298,1.087287995552499,0.9772535338319079,0.9699534524745145,0.9489964116540489,0.9395683118536337
2018-03-05,1.0152919445602924,1.0152919445602924,1.0998690930580772,1.0900445641857512,0.9772535338319079,0.9699534524745145,0.9489964116540489,0.9395683118536337
2018-03-06,1.0149199072060089,1.0149199072060089,1.0994660637721345,1.0896451349399234,0.9768954350395961,0.9691130519530131,0.9489964116540489,0.9395683118536337
2018-03-07,1.0198310848235486,1.0198310848235486,1.0994660637721345,1.0891003123724536,0.9816226129786423,0.9738025710922323,0.9489964116540489,0.9395683118536337
2018-03-08,1.0375786181926088,1.0375786181926088,1.1185994388430869,1.1075087480819885,0.9987052263044331,0.9907490967301779,0.9489964116540489,0.9395683118536337
2018-03-09,1.036276390450004,1.036276390450004,1.1171955247718226,1.1061187535392694,0.9987052263044331,0.9902537221818128,0.9489964116540489,0.9395683118536337
2018-03-12,1.0295787480467733,1.0295787480467733,1.1171955247718226,1.1055656941624998,0.9922504131545166,0.9833584057759598,0.9428628755957316,0.9330259271596688
2018-03-13,1.0242959210854017,1.0242959210854017,1.1171955247718226,1.1055656941624998,0.9871591199970098,0.9783127380127313,0.9380249926950568,0.9282385181994423
2018-03-14,1.02317987369096,1.02317987369096,1.1171955247718226,1.1055656941624998,0.9860835359386406,0.9772467927524483,0.9370029439614163,0.9272271325653385
2018-03-15,1.024289260239323,1.024289260239323,1.1171955247718226,1.1055656941624998,0.9871527006460994,0.978306376188545,0.9370029439614163,0.9267635189990558
2018-03-16,1.0104303029436887,1.0104303029436887,1.1020795163651067,1.0900542581910693,0.9737962127343469,0.9650695818415302,0.9370029439614163,0.9267635189990558
2018-03-19,1.0121487365636046,1.0121487365636046,1.1020795163651067,1.0895092310619738,0.9754523429454405,0.9667108707163424,0.938596500049523,0.9278762791902875
2018-03-20,1.0102060975713092,1.0102060975713092,1.0999642712793205,1.0868733577814997,0.9735801361362265,0.9648554416041101,0.938596500049523,0.9274123410506924
2018-03-21,0.9849537953921326,0.9849537953921326,1.0999642712793205,1.086329921102609,0.9492433796540964,0.9407367778688717,0.938596500049523,0.9274123410506924
2018-03-22,0.9639598432463669,0.9639598432463669,1.0999642712793205,1.086329921102609,0.9290105827651732,0.9206852962778209,0.9185906377457204,0.9071811590873972
2018-03-23,0.9903331722874421,0.9903331722874421,1.0999642712793205,1.086329921102609,0.9544277222379065,0.9458746612001614,0.9437226941410689,0.9320010593935152
2018-03-26,0.9734856938283276,0.9734856938283276,1.0812517562543313,1.0673061877258805,0.9381910647764136,0.9297835078130802,0.9276681498666453,0.916145922747192
2018-03-27,0.9706091136800159,0.9706091136800159,1.0812517562543313,1.0667725346320176,0.9354187777162453,0.9270360644785155,0.9249269572625369,0.9134387774947872
2018-03-28,0.9830112210682458,0.9830112210682458,1.0812517562543313,1.0667725346320176,0.9473712351686777,0.9388814105219226,0.9367453538637668,0.9251103821102766
2018-03-29,0.9617933868921429,0.9617933868921429,1.0579134464007638,1.0432133656896616,0.92692267330061,0.9186160975198682,0.9165261466385256,0.9051423102698797
2018-04-02,0.9741204789264761,0.9741204789264761,1.0579134464007638,1.0426917590068168,0.9388028351505564,0.9303897958345742,0.928273058517379,0.9167433180486086
2018-04-03,0.9845426983190961,0.9845426983190961,1.0692321757318035,1.0533262839937405,0.9488471872877126,0.9403441359625315,0.9382047514459461,0.9265516530483516
2018-04-04,0.9923128016094181,0.9923128016094181,1.077670656318736,1.0616392337916676,0.9488471872877126,0.9398739638945504,0.9456091513146891,0.9338640855718935
2018-04-05,0.9701982752806134,0.9701982752806134,1.05365385832491,1.0379797095475987,0.9277013287728835,0.9184581442367036,0.9245354551580025,0.9130521380948382
2018-04-06,0.9749796634022295,0.9749796634022295,1.05365385832491,1.037460719692825,0.932273280946803,0.9229845436057241,0.9290918050876361,0.9175518952668865
2018-04-09,0.9904824916427425,0.9904824916427425,1.070407658843748,1.0534383081254675,0.9470970491650076,0.9376606146924138,0.9438649857134556,0.9321415836142745
2018-04-10,0.9852898771112725,0.9852898771112725,1.0647960358107247,1.0479156470860913,0.9470970491650076,0.9371917843850677,0.9389167639307234,0.9272548218862249
2018-04-11,0.9933961267891432,0.9933961267891432,1.0647960358107247,1.0473916892625483,0.9470970491650076,0.9371917843850677,0.9466414893054279,0.9348836012696656
2018-04-12,0.9904824916427426,0.9904824916427426,1.061672984421634,1.0437959890527027,0.9470970491650076,0.9371917843850677,0.9466414893054279,0.9344161594690309
2018-04-13,0.9986258609871104,0.9986258609871104,1.061672984421634,1.0432740910581764,0.9548837199455481,0.9444284219635819,0.9466414893054279,0.9344161594690309
2018-04-16,1.0093095347554246,1.0093095347554246,1.0730311599479332,1.0539137912814245,0.9548837199455481,0.9439562077526001,0.9466414893054279,0.9344161594690309
2018-04-17,1.010056713547601,1.010056713547601,1.0738255110349384,1.0546939900277077,0.9548837199455481,0.9439562077526001,0.9466414893054279,0.9344161594690309
2018-04-18,1.004453325285137,1.004453325285137,1.0678683591406315,1.048842972114609,0.9548837199455481,0.9439562077526001,0.9413899031926987,0.9287651864877836
2018-04-19,0.9959362372078642,0.9959362372078642,1.0678683591406315,1.048318550628552,0.9548837199455481,0.9439562077526001,0.9413899031926987,0.9283008038945397
2018-04-20,0.9957868531841558,0.9957868531841558,1.0678683591406315,1.048318550628552,0.9547404935351315,0.9433426422947845,0.9412487007679213,0.9276974143484418
2018-04-23,0.9823764359700979,0.9823764359700979,1.0678683591406315,1.048318550628552,0.941882854062868,0.9306384994668963,0.9412487007679213,0.9272335656412676
2018-04-24,0.9848046053736503,0.9848046053736503,1.0678683591406315,1.048318550628552,0.9442109342612776,0.9329387866556275,0.9435752135105455,0.9290618199697626
2018-04-25,0.9948159216984594,0.9948159216984594,1.078724084101986,1.058451377076335,0.9538095838701983,0.9424228459846853,0.9531674005161285,0.938506466871562
2018-04-26,0.995749539512433,0.995749539512433,1.0797364482985305,1.0594447156823117,0.9547047179339149,0.9433072937886616,0.9531674005161285,0.9380372136381263
2018-04-27,0.9880915065740963,0.9880915065740963,1.071432495389005,1.0512968208482205,0.9473623493098698,0.9360525795857869,0.9458368549730439,0.9303540115500437
2018-04-30,0.9898474478709605,0.9898474478709605,1.071432495389005,1.0507711724377964,0.9490459106614042,0.9377160423011277,0.9475177053626012,0.9320073473177483
2018-05-01,0.9831981774373117,0.9831981774373117,1.0642351798546124,1.0431872631321408,0.9426707233257101,0.9314169630150801,0.9411527836999981,0.9257466160184025
2018-05-02,0.9810313977410449,0.9810313977410449,1.0642351798546124,1.0426656695005747,0.9405932583441423,0.9293642991569352,0.939078663965438,0.9237064485145278
2018-05-03,0.9937322731766918,0.9937322731766918,1.0642351798546124,1.0426656695005747,0.9527706033683141,0.9413962690053103,0.9512364003669054,0.9356651692738236
2018-05-04,0.9970943837362606,0.9970943837362606,1.0678358240448385,1.0456720043809136,0.9527706033683141,0.9409255708708076,0.9544547339489436,0.9388308204564907
2018-05-07,0.9970943837362606,0.9970943837362606,1.0678358240448385,1.0456720043809136,0.9527706033683141,0.9404551080853722,0.9544547339489436,0.9383614050462625
2018-05-08,1.0067321753333898,1.0067321753333898,1.0678358240448385,1.045149168378723,0.961979966759497,0.9495454314148635,0.9544547339489436,0.9383614050462625
2018-05-09,1.0161456322213223,1.0161456322213223,1.0778206310663356,1.0543992690691006,0.961979966759497,0.9490706586991561,0.9544547339489436,0.9383614050462625
2018-05-10,1.0192459003947454,1.0192459003947454,1.0811090701376616,1.057616249384048,0.961979966759497,0.9490706586991561,0.9544547339489436,0.9383614050462625
2018-05-11,1.0197320774900878,1.0197320774900878,1.081624755770799,1.0581207290154238,0.961979966759497,0.9490706586991561,0.9544547339489436,0.9383614050462625
2018-05-14,1.0127086356446737,1.0127086356446737,1.0741750258481957,1.0508328839336463,0.9553542946813778,0.9420593646214018,0.9478808921860462,0.9314292259701422
2018-05-15,1.0169672443517188,1.0169672443517188,1.0741750258481957,1.0503074674916795,0.9593717188194203,0.9460208813612844,0.9518668894202215,0.9353460412041582
2018-05-16,1.0161085772232337,1.0161085772232337,1.0732680558449252,1.0488954961124817,0.9593717188194203,0.9455478709206038,0.9518668894202215,0.9348783681835562
2018-05-17,1.0135679494572447,1.0135679494572447,1.0732680558449252,1.0483710483644255,0.9593717188194203,0.9455478709206038,0.9494868884016341,0.9320734052414027
2018-05-18,1.02118860405545,1.02118860405545,1.0732680558449252,1.0483710483644255,0.9665848913593812,0.9521843329610966,0.956625740440028,0.9390813315331934
2018-05-21,1.018349596252495,1.018349596252495,1.070284261888446,1.0449322850875356,0.9665848913593812,0.9517082407946161,0.956625740440028,0.9386117908674269
2018-05-22,1.021151031710093,1.021151031710093,1.070284261888446,1.0444098189449917,0.9692439243647434,0.9538504946607704,0.9592573762542725,0.9407245651942782
2018-05-23,1.0190594613729487,1.0190594613729487,1.0680920545215011,1.0417484039389782,0.9672586726451582,0.9518967724994543,0.9572925794597177,0.9387977281888958
2018-05-24,1.0166312273009879,1.0166312273009879,1.0680920545215011,1.0412275297370088,0.9649538704679113,0.9496285749471166,0.95501152467696,0.9365607432859773
2018-05-25,1.0049388556963943,1.0049388556963943,1.0680920545215011,1.0412275297370088,0.9538558450169762,0.9387068071650071,0.9440278470824427,0.9257892698679844
2018-05-29,1.0183495962524949,1.0183495962524949,1.0680920545215011,1.0412275297370088,0.966584891359381,0.9512336921369408,0.9566257404400278,0.9381437724702523
2018-05-30,1.01211109954984,1.01211109954984,1.0615488312661623,1.034328267092736,0.966584891359381,0.9507580752908723,0.9566257404400278,0.9376747005840171
2018-05-31,1.0220479178680204,1.0220479178680204,1.0615488312661623,1.0338111029591897,0.9760747373444791,0.9596171559414075,0.9660178083518166,0.9464118714925038
2018-06-01,1.0269039333330823,1.0269039333330823,1.0665925258439077,1.0382061028244292,0.9760747373444791,0.9591373473634368,0.9660178083518166,0.9459386655567577
2018-06-04,1.0276512414620755,1.0276512414620755,1.0673687165264185,1.0389616358738478,0.9760747373444791,0.9591373473634368,0.9660178083518166,0.9459386655567577
2018-06-05,1.0362428922143858,1.0362428922143858,1.0762924241680203,1.0476478468765,0.9842351841118918,0.9666766208606843,0.9660178083518166,0.9459386655567577
2018-06-06,1.0361310158676258,1.0361310158676258,1.0761762239360417,1.047534739211608,0.9842351841118918,0.966193282550254,0.9660178083518166,0.9459386655567577
2018-06-07,1.0391939057009176,1.0391939057009176,1.0761762239360417,1.0470109718420022,0.9871446655315366,0.9685663339605264,0.9688734376869756,0.9482619699357796
2018-06-08,1.0405762576016935,1.0405762576016935,1.0776077702918918,1.0478802166398529,0.9871446655315366,0.9680820507935461,0.9701622482071783,0.9495233627609136
2018-06-11,1.0419209078202951,1.0419209078202951,1.0790002732567676,1.04923430515771,0.9871446655315366,0.9680820507935461,0.9701622482071783,0.9490486010795333
2018-06-12,1.0385964989429006,1.0385964989429006,1.0755575569620828,1.0458865617614956,0.9839950286783604,0.9645091951186412,0.9670667963679404,0.9455459912776594
2018-06-13,1.04121110736825,1.04121110736825,1.0755575569620828,1.045363618480615,0.9864721809652234,0.966937292912588,0.969501332779562,0.9479263502696896
2018-06-14,1.0398827535885984,1.0398827535885984,1.0741853847523235,1.0435072852111738,0.9852136618802527,0.9657036959996881,0.9682644647221033,0.9467170070910572
2018-06-15,1.0377441693184513,1.0377441693184513,1.0741853847523235,1.0429855315685683,0.9831875080347735,0.9637176656258207,0.9662731679663382,0.9447700240368055
2018-06-18,1.0337666741832943,1.0337666741832943,1.0741853847523235,1.0429855315685683,0.9794191192104607,0.9600239013628915,0.9625696089019273,0.9411488828292219
2018-06-19,1.0355301816839566,1.0355301816839566,1.0741853847523235,1.0429855315685683,0.9810899149578514,0.9616616107156388,0.9642116609893088,0.942754393197817
2018-06-20,1.0290387021671255,1.0290387021671255,1.0674515854428144,1.0359258235635926,0.974939707846783,0.9556331947809802,0.9581672594277595,0.9368445018773204
2018-06-21,1.030915056040676,1.030915056040676,1.0674515854428144,1.035407860651811,0.9767174173667884,0.957375700716806,0.9581672594277595,0.9363760796263818
2018-06-22,1.0168807180211032,1.0168807180211032,1.0529198582342032,1.02079465601135,0.9634208976345277,0.944342488992081,0.9581672594277595,0.9363760796263818
2018-06-25,1.0191324720061807,1.0191324720061807,1.0529198582342032,1.0202842586833445,0.9655542715958091,0.9464336162257687,0.9602889998704202,0.9379813782123483
2018-06-26,1.010689817267128,1.010689817267128,1.044197303438687,1.0113219202317747,0.9575554671510307,0.938593210317106,0.9602889998704202,0.9375123875232422
2018-06-27,1.0164682629114874,1.0164682629114874,1.044197303438687,1.010816259271659,0.9630301262639057,0.9439594559795462,0.9657792874876754,0.9424036975730143
2018-06-28,1.0179319030017877,1.0179319030017877,1.04570087132296,1.0117663527597123,0.9644168193387387,0.9453186886814433,0.9671699391539653,0.9437606900963857
2018-06-29,1.0201079949488832,1.0201079949488832,1.0479363266009076,1.0139292642531923,0.9664785089940268,0.9473395511574226,0.9692375143128333,0.9457782219486126
2018-07-02,1.0165057705884357,1.0165057705884357,1.0442358343171778,1.010348858341712,0.9664785089940268,0.946865881381844,0.9658149247415281,0.9424384722676442
2018-07-03,1.0247983946196948,1.0247983946196948,1.0442358343171778,1.009843683912541,0.9664785089940268,0.946865881381844,0.9736940143506545,0.9501268574684343
2018-07-05,1.0334663540940725,1.0334663540940725,1.053068199727853,1.017880231469411,0.9664785089940268,0.946865881381844,0.9819297222724724,0.9581632294410022
2018-07-06,1.0427717500713485,1.0427717500713485,1.0625500919546538,1.0270452890194142,0.9664785089940268,0.946865881381844,0.9819297222724724,0.9576841478262818
2018-07-09,1.0465246518236748,1.0465246518236748,1.0663741753187823,1.0307415917478067,0.9664785089940268,0.946865881381844,0.9819297222724724,0.9576841478262818
2018-07-10,1.0388700463109906,1.0388700463109906,1.05857438424195,1.0232024284260475,0.9664785089940268,0.946865881381844,0.9819297222724724,0.9576841478262818
2018-07-11,1.0482880946559288,1.0482880946559288,1.05857438424195,1.0226908272118345,0.9752402798761229,0.9549764178016067,0.9908315686858259,0.9658873498977714
2018-07-12,1.0491137808960629,1.0491137808960629,1.0594081724989024,1.022985006298836,0.9752402798761229,0.954498929592706,0.9908315686858259,0.9654044062228225
2018-07-13,1.048175377619858,1.048175377619858,1.0584605611739781,1.0220699744892265,0.9752402798761229,0.954498929592706,0.9899452972373393,0.9640581764651609
2018-07-16,1.0524154264936543,1.0524154264936543,1.0584605611739781,1.021558939501982,0.9752402798761229,0.954498929592706,0.993949795465682,0.9679579568575198
2018-07-17,1.0546292847913321,1.0546292847913321,1.0606871360009233,1.0231971087057772,0.9752402798761229,0.954498929592706,0.9960406656171183,0.9699941506462519
2018-07-18,1.0506519836614006,1.0506519836614006,1.0566869890247705,1.0193383470771322,0.971562376822375,0.9504219984900737,0.9922843185082851,0.9663360322087806
2018-07-19,1.0494512206517819,1.0494512206517819,1.0566869890247705,1.0188286779035938,0.9704520032812145,0.9493357857411693,0.9911502623953017,0.9652316317218618
2018-07-20,1.0514025252108206,1.0514025252108206,1.0566869890247705,1.0188286779035938,0.9722564200859848,0.9511009399573174,0.9929931646547351,0.967026341991804
2018-07-23,1.0566934357232591,1.0566934357232591,1.0620044922307545,1.0234462546389815,0.9771490483520119,0.9558871087565614,0.997990145209445,0.9718926512463149
2018-07-24,1.0656990936269901,1.0656990936269901,1.0710554135537487,1.0321685638164062,0.9854767901103312,0.9640336458741653,1.006495504980985,0.9801755954195069
2018-07-25,1.0631845272296392,1.0631845272296392,1.0685282086713115,1.0297331142579935,0.9854767901103312,0.9635516290512283,1.0041206321946188,0.9778628256794513
2018-07-26,1.0559802725139704,1.0559802725139704,1.0685282086713115,1.0292182477008647,0.978799091526028,0.956540721943313,0.9973166008958958,0.9712367201514344
2018-07-27,1.0504640572662074,1.0504640572662074,1.0685282086713115,1.0292182477008647,0.9736860542717254,0.9515439576544041,0.9921068321304131,0.9661631871088785
2018-07-30,1.0556427034214344,1.0556427034214344,1.0685282086713115,1.0292182477008647,0.9784861952251199,0.9562349410571688,0.996997785034749,0.9709262413415617
2018-07-31,1.053878937247138,1.053878937247138,1.06674291341504,1.026984022341919,0.9768513420237853,0.9546372652164221,0.995332002698175,0.9693040192993265
2018-08-01,1.0596204572302257,1.0596204572302257,1.06674291341504,1.0264705303307482,0.9821732165793069,0.9598381177442822,0.995332002698175,0.9688193672896769
2018-08-02,1.0641606321880184,1.0641606321880184,1.0713136060898016,1.0303554319314012,0.9863815519428806,0.9639507535054948,0.9995967197508754,0.9724860754897794
2018-08-03,1.0680627886272362,1.0680627886272362,1.0752419916736864,1.0341336285323481,0.989998501309374,0.967485451676152,1.0032621276400744,0.9760520717188634
2018-08-06,1.0715899976337866,1.0715899976337866,1.0787929095388498,1.037548788659052,0.989998501309374,0.9670017089503139,1.0065753366107673,0.9792754212212403
2018-08-07,1.0711394528315457,1.0711394528315457,1.0783393363073337,1.0371125563175463,0.989998501309374,0.9670017089503139,1.0065753366107673,0.9787857835106297
2018-08-08,1.0696764594253307,1.0696764594253307,1.0783393363073337,1.0365940000393876,0.9886463325737816,0.9651974490478427,1.0052005267515773,0.9769595365392422
2018-08-09,1.0625093890445676,1.0625093890445676,1.0783393363073337,1.0365940000393876,0.9820221820796721,0.9587304112929168,0.9984654594716269,0.9704136901799644
2018-08-10,1.0585318939094102,1.0585318939094102,1.0783393363073337,1.0365940000393876,0.9783459901399935,0.9551414119050864,0.9947277122586425,0.9667809545339747
2018-08-13,1.0652861211701063,1.0652861211701063,1.0783393363073337,1.0365940000393876,0.9845885712044067,0.9612359303595878,1.0010748209945861,0.9729497419987709
2018-08-14,1.0573313249050171,1.0573313249050171,1.0702870679500456,1.028335159052115,0.9845885712044067,0.960755312394408,1.0010748209945861,0.9724632671277716
2018-08-15,1.0658863733380983,1.0658863733380983,1.0702870679500456,1.027820991472589,0.9925550455865674,0.9680485701505662,1.0091746884410708,0.979845401969038
2018-08-16,1.0696390164167906,1.0696390164167906,1.0740552044589853,1.030925708089708,0.9960495126472323,0.9714567577937168,1.0091746884410708,0.9793554792680536
2018-08-17,1.0719277607315483,1.0719277607315483,1.0763533982469946,1.033131616173757,0.9981807949062932,0.9735354180681723,1.0113340551015206,0.9809613629756921
2018-08-20,1.0744421331236735,1.0744421331236735,1.078878151656567,1.0355549862069822,1.0005221823812749,0.975818995999092,1.0113340551015206,0.9804708822942043
2018-08-21,1.0738040499366899,1.0738040499366899,1.0782374340337626,1.034939997083301,0.9999279983269642,0.9752394825235027,1.0107334501577176,0.9793983707434076
2018-08-22,1.0723778528549295,1.0723778528549295,1.0782374340337626,1.0344225270847596,0.9985999213903309,0.9739441961962864,1.0093910217163857,0.9780975606949472
2018-08-23,1.078832148036855,1.078832148036855,1.0782374340337626,1.0344225270847596,1.0046101710837034,0.9798060510604454,1.0093910217163857,0.9776085119145999
2018-08-24,1.0873494947877624,1.0873494947877624,1.086750085535839,1.0420720499755185,1.0046101710837034,0.9793161480349152,1.0173601329028255,0.9848378969040847
2018-08-27,1.087875378285943,1.087875378285943,1.087275679136948,1.0425760355823765,1.0046101710837034,0.9793161480349152,1.0178521668883702,0.9853142019015555
2018-08-28,1.093729033289425,1.093729033289425,1.0931261072708875,1.0481859432510408,1.0046101710837034,0.9793161480349152,1.0178521668883702,0.9848215448006048
2018-08-29,1.0893010580204352,1.0893010580204352,1.0887005729552033,1.043942349734958,1.0046101710837034,0.9793161480349152,1.0178521668883702,0.9848215448006048
2018-08-30,1.0893384363605665,1.0893384363605665,1.0887005729552033,1.0434203785600906,1.0046446433357936,0.9788600942724035,1.0178870935270778,0.9843629272522165
2018-08-31,1.087462664502693,1.087462664502693,1.086825899457752,1.041101964502935,1.0029147088303807,0.9771745591289214,1.0161343563603715,0.9826679165785432
2018-09-04,1.084535837000952,1.084535837000952,1.086825899457752,1.0405814135206835,1.0002154360667979,0.9745445641258579,1.01339950386682,0.9800231365992362
2018-09-05,1.0812709230594069,1.0812709230594069,1.086825899457752,1.0405814135206835,0.997204362379465,0.9716107706766067,1.0103487405304243,0.9770728503177172
2018-09-06,1.0791697171293912,1.0791697171293912,1.086825899457752,1.0405814135206835,0.9952665208311687,0.9697226644957467,1.0083853558506815,0.9751741298182
2018-09-07,1.081046006334533,1.081046006334533,1.086825899457752,1.0405814135206835,0.9969969324611782,0.9714086645182591,1.0101385764310722,0.9768696079843021
2018-09-10,1.084610529012806,1.084610529012806,1.0904094801224522,1.043492221976539,1.0002843209304038,0.9746116810358326,1.0134692967175247,0.9800906308186423
2018-09-11,1.0848731474198536,1.0848731474198536,1.0906735026384053,1.0437448843449852,1.0002843209304038,0.9741243751953148,1.0137146895891371,0.9803279416628051
2018-09-12,1.0912896115827881,1.0912896115827881,1.097124272905681,1.0499180960809136,1.006200485887809,0.97939875540174,1.0197102882383051,0.9861260749473857
2018-09-13,1.0914774086411645,1.0914774086411645,1.0973130740350403,1.0500987736278153,1.0063736401901877,0.9795672974672831,1.0197102882383051,0.985633011909912
2018-09-14,1.0856990276652134,1.0856990276652134,1.091503798514111,1.0445394549205644,1.0010458063283643,0.9743813788293558,1.0143118489450234,0.9799221643204004
2018-09-17,1.0915898023351926,1.0915898023351926,1.091503798514111,1.0440171851931042,1.0064772704166112,0.979668167339843,1.0198152917914949,0.9852390159680836
