Date,Adj Close,Close,High,Low,Open,Volume,ret_1,ret_5,ret_20,vol_20,sma_ratio_20,sma_ratio_50,rsi_14,macd,vol_z_20,range_pct,next_ret,target
2015-03-16,172.28985595703125,208.5800018310547,208.69000244140625,205.8600006103516,206.7100067138672,136099200,0.01336086560811367,0.0010567174167048776,-0.00572007439847988,0.007241942422961366,-0.004105814345967462,0.01252367175198077,41.39608536302117,6.923067384840985e-06,0.8803780031700691,0.013567944223851814,-0.00297284926971364,0
2015-03-17,171.7776641845703,207.9600067138672,208.4199981689453,206.97999572753903,207.69000244140625,94510400,-0.00297284926971364,0.01453781236186269,-0.010232629538561078,0.007252656188089178,-0.006556554781692814,0.009265684684855557,40.44779047336971,3.821938759829527e-05,-0.36268908868853766,0.006924420056340843,0.012021545227006714,1
2015-03-18,173.8426971435547,210.4600067138672,211.2700042724609,206.6199951171875,207.38999938964844,228808500,0.012021545227006714,0.02914414398138443,0.001570448974869798,0.007774732358014202,0.005306930625972317,0.020532861895272037,47.85651816119025,0.0010091398198884254,2.6794882792726638,0.022094502551239445,-0.004561590912980917,0
2015-03-19,173.04969787597656,209.5,210.47000122070312,209.02999877929688,209.9600067138672,117917300,-0.004561590912980917,0.011588641363567298,-0.002286009376289422,0.007843421264999127,0.0008358724690371577,0.014924823521289543,47.32707133030959,0.0014011920648758665,0.05722550280664015,0.00687352000671241,0.008827099233444047,1
2015-03-20,174.5772247314453,210.41000366210935,211.0200042724609,209.4900054931641,209.7100067138672,177715100,0.008827099233444047,0.026814530586412033,0.0005170009989348134,0.007983061073367487,0.00964401191057851,0.022987719710309884,48.55796250785659,0.002371982753180675,1.3609944928822044,0.007271511585322692,-0.0019489396686138694,0
2015-03-23,174.2369842529297,210.0,211.1100006103516,210.0,210.4199981689453,71784500,-0.0019489396686138694,0.011301468012046234,-0.0012909370707535617,0.007995636167337148,0.007741907254326552,0.02049633850708088,49.580224989219126,0.002965456731748486,-1.0203623499156034,0.005285717192150433,-0.00561871896290278,0
2015-03-24,173.25799560546875,208.82000732421875,210.3999938964844,208.7400054931641,209.8500061035156,77805300,-0.00561871896290278,0.008617717722065876,-0.00971547790631011,0.008059049961687725,0.0025725131276752577,0.01422250646412726,48.916823284656125,0.00296142841537682,-0.8964505974836467,0.00794937431806032,-0.014654190587879645,0
2015-03-25,170.7190399169922,205.75999450683597,209.3500061035156,205.7100067138672,209.07000732421875,159521700,-0.014654190587879645,-0.017968297074815065,-0.023397279869598275,0.008662959117229179,-0.010948958569464984,-0.001029281785154268,42.406419333970355,0.0017683137108416166,0.8596462878672316,0.017690510725239535,-0.0023812496743232936,0
2015-03-26,170.31251525878906,205.2700042724609,206.3699951171875,204.1199951171875,204.9600067138672,153067200,-0.0023812496743232936,-0.015817320982260408,-0.02457065198535635,0.008667360424391896,-0.012076421143067395,-0.003803514541186548,47.07176697001564,0.0005903275621795575,0.6364948620533419,0.010961172860957848,0.00228981487512403,1
2015-03-27,170.70249938964844,205.7400054931641,205.9499969482422,204.8999938964844,205.1300048828125,118939000,0.00228981487512403,-0.02219490742711383,-0.018995801656345068,0.00868487541390348,-0.008864077363602063,-0.0020815478448426017,46.14066401863676,-0.00015960161683109292,-0.17368049345412495,0.0051035434223932275,0.012199790849490855,1
2015-03-30,172.7850341796875,208.25,208.6100006103516,206.9600067138672,206.97999572753903,96180400,0.012199790849490855,-0.008333191024096687,-0.01325774459137119,0.009035646193300809,0.003904166818360144,0.009102740071413873,59.911218225114375,0.0002261660015740337,-0.7236595107088689,0.00792313995910878,-0.008739239325870507,0
2015-03-31,171.2750244140625,206.42999267578125,208.1000061035156,206.3600006103516,207.25999450683597,126768700,-0.008739239325870507,-0.011445192959069761,-0.01785026011304014,0.009187654458023492,-0.003968471335875634,-0.0002679215847903871,56.327100781091175,-0.00017434990798114694,-0.019866048071282713,0.008429034321077833,-0.003536225531596493,0
2015-04-01,170.6693572998047,205.6999969482422,206.4199981689453,204.50999450683597,206.38999938964844,137303600,-0.003536225531596493,-0.0002910197785299662,-0.01717982212032476,0.00917583645246414,-0.006628954314652713,-0.004240875824058188,48.834579779241864,-0.0007725436915301827,0.20353560313090718,0.009285384980292138,0.003597411423008401,1
2015-04-02,171.2833251953125,206.44000244140625,206.97999572753903,205.3999938964844,205.6199951171875,86900900,0.003597411423008401,0.0057001679239385705,-0.014722343764194679,0.00922037170900379,-0.0023122784688620612,-0.001070958708484504,53.80212809475809,-0.0009415651709005187,-1.0215918796743548,0.007653564291654577,0.006733050494137194,1
2015-04-06,172.43658447265625,207.8300018310547,208.4499969482422,205.2100067138672,205.3699951171875,114368200,0.006733050494137194,0.01015852192679123,0.00606140027729718,0.00879694726868298,0.004101391280753264,0.005397440011767118,50.47277232590611,-0.0005247860649201531,-0.28581350545368894,0.01558961750387123,-0.0026465373614125154,0
2015-04-07,171.980224609375,207.27999877929688,208.75999450683597,207.2400054931641,207.8600006103516,81236300,-0.0026465373614125154,-0.0046578661985015035,-0.0007423353410580535,0.008773365202099707,0.001481252510695752,0.0024242418959976586,50.6550244197051,-0.0004094062675887436,-1.1081173963585182,0.007333023073250285,0.003377105067777997,1
2015-04-08,172.56101989746094,207.97999572753903,208.50999450683597,207.0800018310547,207.5500030517578,89351900,0.003377105067777997,0.007508365494606428,0.019164397517912546,0.007919196648546328,0.003914887220929808,0.005474701121894965,45.41531575787348,-4.370606686760743e-05,-0.8173211518968257,0.0068756260465291,0.004423395645876793,1
2015-04-09,173.32432556152344,208.8999938964844,209.17999267578125,207.19000244140625,207.77999877929688,85548900,0.004423395645876793,0.015556209408200461,0.026075398001141892,0.00791435442339418,0.007065293063841738,0.009233285595997343,50.98446128668072,0.0005924723957873146,-0.8657946332964366,0.009526042568297508,0.005457530837047697,1
2015-04-10,174.27024841308594,210.0399932861328,210.08999633789065,208.9600067138672,209.1999969482422,72722900,0.005457530837047697,0.017438493877716787,0.018723557371539412,0.007520988408444483,0.011620055313620758,0.013684423522947853,48.851696598583544,0.0015111118372026703,-1.1290362784020251,0.005379878404795539,-0.004522993877492998,0
2015-04-13,173.48202514648438,209.08999633789065,210.6300048828125,209.02999877929688,209.8699951171875,74436600,-0.004522993877492998,0.006062754473044496,0.02037287217730377,0.007449454753980344,0.006033100863805929,0.0083211546491615,47.26751179382049,0.0018637636773485742,-0.984472189800977,0.007652236508388502,0.001912603728737361,1
2015-04-14,173.81382751464844,209.4900054931641,209.7100067138672,208.1000061035156,208.8500061035156,75099900,0.001912603728737361,0.010661707818083066,0.00884539341652979,0.00686980060141938,0.007512043786402911,0.009186171080106664,52.110650537179595,0.002261685859572031,-0.8813812303579457,0.007685333754044544,0.0044873775169183006,1
2015-04-15,174.5937957763672,210.42999267578125,211.0399932861328,209.9499969482422,210.0500030517578,99529300,0.0044873775169183006,0.011780040939223468,0.016394049861866877,0.006875965880229591,0.01120779754331691,0.012796803417576497,66.98214151962935,0.002895436056645579,-0.30454834237666223,0.005179852567737482,-0.0002849107674334217,0
2015-04-16,174.54405212402344,210.3699951171875,210.97999572753903,209.7899932861328,210.02999877929688,68934900,-0.0002849107674334217,0.007037249725613703,0.004034423027212908,0.006353048008444313,0.010714412933323647,0.011880935657180292,69.14455026688795,0.0033451087031665825,-1.0842929699966486,0.005656711836416242,-0.011503884239411066,0
2015-04-17,172.53611755371094,207.9499969482422,209.22999572753903,207.00999450683597,208.94000244140625,191113200,-0.011503884239411066,-0.009950814181801437,-0.0029678198145928203,0.006801882812685521,-0.0007641454426984273,-0.00022097952231669993,57.23635084811901,0.0027728588053577796,2.196765046775666,0.010675649210303265,0.009136995861179109,1
2015-04-20,174.11257934570312,209.8500061035156,210.25,208.9600067138672,209.05999755859372,92189500,0.009136995861179109,0.0036346947107996908,-0.0026615464099453146,0.006823671082095852,0.008501561034576,0.008463475543370347,55.45712056321207,0.0029642081559520055,-0.33452339859245017,0.006147215861868881,-0.0011913440102668815,0
2015-04-21,173.9051513671875,209.6000061035156,210.8600006103516,209.2400054931641,210.6699981689453,72559800,-0.0011913440102668815,0.000525411895272665,-0.001904491673596076,0.006815029113336725,0.007396902361708202,0.006781761863984492,62.10830373600683,0.003008563936565792,-0.9101238287072402,0.007728984112659947,0.004913991763481285,1
2015-04-22,174.7597198486328,210.6300048828125,210.8500061035156,208.8999938964844,210.00999450683597,78264600,0.004913991763481285,0.0009503434616779938,0.00866756098566257,0.00677075928847497,0.011907104300695748,0.011057979910454874,68.40890112184242,0.003381641910169443,-0.7443452295019153,0.009257998204558342,0.002516184985785097,1
2015-04-23,175.19944763183594,211.16000366210935,211.94000244140625,210.00999450683597,210.1499938964844,102585900,0.002516184985785097,0.003754900266362604,0.02624433523655134,0.005768764796202709,0.013139066573073066,0.013089524891321203,67.90554635403512,0.0038379927592827358,0.054859312182766524,0.009140026051801996,0.0023205277258384616,1
2015-04-24,175.6060028076172,211.6499938964844,211.97000122070312,211.1100006103516,211.66000366210935,61327400,0.0023205277258384616,0.01779271086791767,0.031081025024994213,0.0057057982042448335,0.013938198228047094,0.014891232682612499,65.55344726110587,0.004333501836265453,-1.1569936227291795,0.004063315072771278,-0.004157530315596736,0
2015-04-27,174.87591552734375,210.7700042724609,212.47999572753903,210.5399932861328,212.3300018310547,79358100,-0.004157530315596736,0.004384152968781141,0.024448477044082484,0.005842126619224737,0.008507616677211116,0.010402558332632372,63.83839503436045,0.004365794257061291,-0.4988388366339163,0.009204357366233167,0.003178697786202278,1
2015-04-28,175.43179321289062,211.44000244140625,211.5,209.3300018310547,210.7400054931641,86863500,0.003178697786202278,0.00877858898198891,0.015318219229858876,0.005270445284317796,0.010941815290018697,0.013362467718682547,63.75206676812287,0.0045662240805769624,-0.23219992892314587,0.010262949980558466,-0.004114516550176361,0
2015-04-29,174.70997619628906,210.57000732421875,211.2899932861328,209.6000061035156,210.3699951171875,125684900,-0.004114516550176361,-0.00028464026142205334,0.020055181974007352,0.004920977378398569,0.005786839908280772,0.009058164285098202,56.66426935947865,0.0043718219084383945,1.0670242246352601,0.008025773490215583,-0.010020617839990642,0
2015-04-30,172.9592742919922,208.4600067138672,210.3500061035156,207.6199951171875,209.8800048828125,161304900,-0.010020617839990642,-0.01278641782336698,0.013417270847073892,0.005423833905573404,-0.00494764493665345,-0.0009827317410453507,44.14790576272849,0.0033895100361280477,2.0634787441586484,0.013096089889679979,0.010841408059719893,1
2015-05-01,174.8343963623047,210.72000122070312,210.7700042724609,209.27999877929688,209.3999938964844,103399700,0.010841408059719893,-0.0043939639475640835,0.020732147527746436,0.005853705879810584,0.004813722805716125,0.009686103352705366,55.50290391199228,0.003374848928189344,0.2366324763867188,0.0070710207124735054,0.00284763055720183,1
2015-05-04,175.33226013183594,211.32000732421875,212.0200042724609,211.1000061035156,211.22999572753903,70927200,0.00284763055720183,0.002609533754925897,0.0167926989973457,0.005717818059866865,0.006837265842312812,0.012462472145568615,56.096234145576446,0.003570378433091873,-0.7028954850405323,0.00435357816136075,-0.011452168407586227,0
2015-05-05,173.32432556152344,208.8999938964844,211.4600067138672,208.72999572753903,211.02999877929688,113326200,-0.011452168407586227,-0.012013031462374202,0.007815438985507406,0.00630951914762814,-0.005077166524024235,0.0009991271087725906,45.36074196009154,0.002808996880450647,0.5580025829225076,0.0130685067788032,-0.004116653753245325,0
2015-05-06,172.61080932617188,208.0399932861328,209.92999267578125,206.75999450683597,209.55999755859372,135060200,-0.004116653753245325,-0.012015151714969918,0.0002885323043437804,0.0063463366990430675,-0.009187078213711897,-0.0028513220681167795,43.26189460651617,0.0018271830286152244,1.1178195395736865,0.015237446025992467,0.003989667105189332,1
2015-05-07,173.29946899414062,208.8699951171875,209.3800048828125,207.5200042724609,207.9199981689453,88244900,0.003989667105189332,0.001966906391929646,-0.00014341072611867567,0.006331269697305655,-0.005226967753247935,0.0013016144975250832,52.930034567461604,0.001340949848339413,-0.2802692657203833,0.008905063694323489,0.013166006800527708,1
2015-05-08,175.5811309814453,211.6199951171875,211.8600006103516,210.77999877929688,210.8800048828125,155877300,0.013166006800527708,0.004271096733123203,0.0075221248623693615,0.0068901880922995155,0.007491166119814707,0.014370058773084393,55.34737401226124,0.0019746861861351913,1.527656876046975,0.005103496153360414,-0.004772534008986806,0
2015-05-11,174.7431640625,210.6100006103516,211.88999938964844,210.5200042724609,211.57000732421875,75708100,-0.004772534008986806,-0.003359884078908193,0.007269565333646311,0.0068997861793922075,0.0023202176189263124,0.009443187589750268,52.917452870280655,0.002091619556317951,-0.7401224238853246,0.00650489109357228,-0.0029914509017140434,0
2015-05-12,174.22042846679688,209.97999572753903,210.6300048828125,208.6199951171875,209.6100006103516,119727600,-0.0029914509017140434,0.005170093132457421,0.0023392900206065104,0.006929710225919736,-0.0007946938172702644,0.00652653388049429,48.07810894141829,0.0019190854046783998,0.4468628650856413,0.009572386925053097,0.00019066870677209025,1
2015-05-13,174.25364685058594,210.0200042724609,211.22000122070312,209.7400054931641,210.47000122070312,94667900,0.00019066870677209025,0.009517581956931087,-0.001948230315222288,0.006854017349872345,-0.0005066833593621034,0.006734063177732841,46.528844904596994,0.0017719944325228706,-0.2623490770572803,0.007046927423251653,0.010427336102362572,1
2015-05-14,176.07064819335938,212.2100067138672,212.32000732421875,210.91000366210935,211.2400054931641,95934000,0.010427336102362572,0.015990696424536877,0.008746193586999018,0.007244217354760337,0.009473405233672683,0.01694749088834757,51.54529833681627,0.0024431796081663738,-0.2717920535166628,0.0066443787639598835,0.001083979275092739,1
2015-05-15,176.26150512695312,212.44000244140625,212.6100006103516,211.8600006103516,212.44000244140625,76510100,0.001083979275092739,0.003874984411506688,0.021591928844014063,0.006674446683161422,0.009489572905730048,0.01776546638219134,54.77956502515949,0.003038698862961683,-0.8201070333353538,0.0035304085453814653,0.0031067030926097416,1
2015-05-18,176.80909729003906,213.1000061035156,213.3999938964844,212.16000366210935,212.2400054931641,74549700,0.0031067030926097416,0.011822684101108205,0.015487209221006104,0.006423267800590939,0.011844432809027694,0.020289751360025754,54.75370156004284,0.0037090227414281226,-0.8431223151067375,0.00581881838976916,-0.00032854763047429625,0
2015-05-19,176.75100708007812,213.02999877929688,213.57000732421875,212.69000244140625,213.2400054931641,72114600,-0.00032854763047429625,0.014525154343559166,0.01636441296026825,0.006412160133846388,0.010688975308857263,0.01940827973986603,57.38277666715605,0.0041744731544584935,-0.9270283768330377,0.0041308965303248285,-0.0007038427066511366,0
2015-05-20,176.62660217285156,212.8800048828125,213.77999877929688,212.5,213.1499938964844,76857500,-0.0007038427066511366,0.01361782301348513,0.010682566473760424,0.00634661951103606,0.009438815456781713,0.017832484434758822,65.03419164838024,0.0044375912575052206,-0.7569357721375176,0.006012771279301204,0.0029121237354974294,1
2015-05-21,177.14096069335938,213.5,213.75,212.50999450683597,212.7100067138672,64764600,0.0029121237354974294,0.00607888089799391,0.011081730494969078,0.006353687194854824,0.011817072981005428,0.019830225923065603,60.64319802179573,0.004809164754632819,-1.0778850628951384,0.00580798825837955,-0.002388727473510044,0
2015-05-22,176.7178192138672,212.9900054931641,213.5399932861328,212.91000366210935,213.0399932861328,57433500,-0.002388727473510044,0.0025888471029758,0.0063313120763190955,0.006372645440653459,0.009079703683391616,0.01673261853660013,56.43779014862983,0.004876668883104915,-1.3080760850286925,0.0029578365546531968,-0.010751914776297333,0
2015-05-26,174.81776428222656,210.6999969482422,212.91000366210935,210.1999969482422,212.3999938964844,124308600,-0.010751914776297333,-0.011262616224695154,-0.0003325286100251956,0.006775196955151541,-0.0017532618764058983,0.005245627907841222,57.00930429750835,0.004050811585047701,0.850870343491008,0.01286192099249467,0.009492393943644428,1
2015-05-27,176.47720336914062,212.6999969482422,212.97999572753903,210.75999450683597,211.25,93214000,0.009492393943644428,-0.0015490927913833774,0.005959068975492698,0.007071461100865593,0.007421798434414928,0.014299363550676958,66.66666666666666,0.004035008519670596,-0.19195339216921092,0.01043724143185238,-0.0011283451542979384,0
2015-05-28,176.278076171875,212.4600067138672,212.58999633789065,211.6300048828125,212.3300018310547,74974600,-0.0011283451542979384,-0.0019732361755760985,0.008975446106318286,0.007004087250438043,0.0058348916909292114,0.012631028844032999,63.40549553484361,0.003920900739128595,-0.7202694842745636,0.0045184572377945575,-0.006212648971310242,0
2015-05-29,175.18292236328125,211.13999938964844,212.42999267578125,210.82000732421875,212.3800048828125,124919600,-0.006212648971310242,-0.011053560522727435,0.012856483587778467,0.006751085851098309,-0.001047744591322175,0.006184976647699125,47.99353552004158,0.0033082030996388263,1.1398172935000697,0.007625202975355473,0.0020367939900989285,1
2015-06-01,175.53973388671875,211.57000732421875,212.33999633789065,210.6199951171875,211.94000244140625,93338800,0.0020367939900989285,-0.006666477282195826,0.004034317840709178,0.006325945870832021,0.0007856537085653148,0.007946058645591947,54.21823235669613,0.0029277808862783546,-0.02959292514552241,0.008129702515287772,-0.0009927702749924494,0
